keyword_searched,dc_title,dc_creator,dc_publisher,dc_date,dc_type,dc_format,dc_language,dc_source,dc_relation,dc_description,ark,gallica_url,year,journal_title
contagion,Gazette médicale de Lyon,Société de médecine (Lyon). Auteur du texte,[s.n.] (Lyon),1867-04-07,texte,Nombre total de vues : 10570,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34368133v,07 avril 1867,https://gallica.bnf.fr/ark:/12148/bpt6k6530494p,https://gallica.bnf.fr/ark:/12148/bpt6k6530494p,1867,Bibliothèque nationale de France
épidémie,Gazette médicale de Lyon,Société de médecine (Lyon). Auteur du texte,[s.n.] (Lyon),1851,texte,Nombre total de vues : 10570,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34368133v,1851,https://gallica.bnf.fr/ark:/12148/bpt6k200751n,https://gallica.bnf.fr/ark:/12148/bpt6k200751n,1851,Bibliothèque nationale de France
contagion,Courrier des hôtels et Guide du commerce réunis : moniteur de l'exportation,,[s.n.] (Paris),1866-05-03,texte,Nombre total de vues : 8162,fre,"Bibliothèque nationale de France, département Littérature et art, V-12064",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32751020r,03 mai 1866,https://gallica.bnf.fr/ark:/12148/bpt6k62072439,https://gallica.bnf.fr/ark:/12148/bpt6k62072439,1866,"Bibliothèque nationale de France, département Littérature et art, V-12064"
typhus,"Revue des deux mondes : recueil de la politique, de l'administration et des moeurs",,Revue des deux mondes (Paris),1857-05-01,texte,Nombre total de vues : 501028,fre,"Bibliothèque nationale de France, département Littérature et art, Z-21418",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32858360p,01 mai 1857,https://gallica.bnf.fr/ark:/12148/bpt6k869445,https://gallica.bnf.fr/ark:/12148/bpt6k869445,1857,"Bibliothèque nationale de France, département Littérature et art, Z-21418"
choléra,"Le National : feuille politique et littéraire / [rédacteurs en chef A. Thiers, Mignet, A. Carrel]",,[s.n.] (Paris),1834-10-03,texte,,fre,"Bibliothèque et Archives de l'Assemblée nationale, AN_sans_cote",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32822285p,03 octobre 1834,https://gallica.bnf.fr/ark:/12148/bpt6k1518253z,https://gallica.bnf.fr/ark:/12148/bpt6k1518253z,1834,"Bibliothèque et Archives de l'Assemblée nationale, AN_sans_cote"
typhus,Recueil de médecine vétérinaire,,Gabon (Paris),1867-02-01,texte,Nombre total de vues : 108111,fre,"Ecole nationale vétérinaire d'Alfort, 2012-67831",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb375835704,01 février 1867,https://gallica.bnf.fr/ark:/12148/bpt6k64243000,https://gallica.bnf.fr/ark:/12148/bpt6k64243000,1867,"Ecole nationale vétérinaire d'Alfort, 2012-67831"
variole,L'Opinion médicale et scientifique,,[s.n.] (Paris),1870-06-18,texte,,fre,"Bibliothèque de l'Académie nationale de médecine, 2015-118348",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32829286q,18 juin 1870,https://gallica.bnf.fr/ark:/12148/bpt6k9608311k,https://gallica.bnf.fr/ark:/12148/bpt6k9608311k,1870,"Bibliothèque de l'Académie nationale de médecine, 2015-118348"
variole,Rapport sur les vaccinations pratiquées en France ...,France. Comité central de vaccine. Auteur du texte,Imprimerie impériale (Paris),1850,texte,Nombre total de vues : 9788,fre,"Bibliothèque de l'Académie nationale de médecine, 2012-195998",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32848237p,1850,https://gallica.bnf.fr/ark:/12148/bpt6k6375407p,https://gallica.bnf.fr/ark:/12148/bpt6k6375407p,1850,"Bibliothèque de l'Académie nationale de médecine, 2012-195998"
typhus,"L'Écho des montagnes : bulletin des intérêts moraux et matériels de l'arrondissement de Marvejols [""puis"" journal de Marvejols... ""ou"" journal administratif et judiciaire de l'arrondissement de Marvejols...]",,Théret (Marvejols),1865-10-01,texte,,fre,"Archives départementales de la Lozère, 1 PER 202",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32761675w,01 octobre 1865,https://gallica.bnf.fr/ark:/12148/bd6t5993230g,https://gallica.bnf.fr/ark:/12148/bd6t5993230g,1865,"Archives départementales de la Lozère, 1 PER 202"
typhus,Galignani's messenger,,Galignani (Paris),1865-09-09,texte,,eng,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-ND-49",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32779538j,09 septembre 1865,https://gallica.bnf.fr/ark:/12148/bpt6k6782492b,https://gallica.bnf.fr/ark:/12148/bpt6k6782492b,1865,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-ND-49"
variole,"Le Mouvement médical : journal de l'enseignement médical, pharmaceutique et vétérinaire",,Asselin (Paris),1869-08-01,texte,,fre,"Bibliothèque de l'Académie nationale de médecine, 2016-180304",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32820608v,01 août 1869,https://gallica.bnf.fr/ark:/12148/bpt6k9741883z,https://gallica.bnf.fr/ark:/12148/bpt6k9741883z,1869,"Bibliothèque de l'Académie nationale de médecine, 2016-180304"
choléra,"Le Mouvement médical : journal de l'enseignement médical, pharmaceutique et vétérinaire",,Asselin (Paris),1866-04-01,texte,,fre,"Bibliothèque de l'Académie nationale de médecine, 2016-180304",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32820608v,01 avril 1866,https://gallica.bnf.fr/ark:/12148/bpt6k9742947r,https://gallica.bnf.fr/ark:/12148/bpt6k9742947r,1866,"Bibliothèque de l'Académie nationale de médecine, 2016-180304"
typhus,Recueil de médecine vétérinaire,,Gabon (Paris),1837,texte,Nombre total de vues : 108111,fre,"Ecole nationale vétérinaire d'Alfort, 2012-67831",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb375835704,1837,https://gallica.bnf.fr/ark:/12148/bpt6k6294351r,https://gallica.bnf.fr/ark:/12148/bpt6k6294351r,1837,"Ecole nationale vétérinaire d'Alfort, 2012-67831"
contagion,Gazette médicale de Lyon,Société de médecine (Lyon). Auteur du texte,[s.n.] (Lyon),1867-06-16,texte,Nombre total de vues : 10570,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34368133v,16 juin 1867,https://gallica.bnf.fr/ark:/12148/bpt6k6530504m,https://gallica.bnf.fr/ark:/12148/bpt6k6530504m,1867,Bibliothèque nationale de France
contagion,Gazette médicale de Lyon,Société de médecine (Lyon). Auteur du texte,[s.n.] (Lyon),1867,texte,Nombre total de vues : 10570,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34368133v,1867,https://gallica.bnf.fr/ark:/12148/bpt6k2007678,https://gallica.bnf.fr/ark:/12148/bpt6k2007678,1867,Bibliothèque nationale de France
typhus,L'Isthme de Suez : journal de l'union des deux mers / gérant Ernest Desplaces,,[s.n.] (Paris),1864-08-01,texte,Nombre total de vues : 4673,fre,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 4-O3b-240",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34430392j,01 août 1864,https://gallica.bnf.fr/ark:/12148/bpt6k6203326w,https://gallica.bnf.fr/ark:/12148/bpt6k6203326w,1864,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 4-O3b-240"
choléra,"Le Figaro : journal littéraire : théâtre, critique, sciences, arts, moeurs, nouvelles, scandale, économie domestique, biographie, bibliographie, modes, etc., etc.",,Jourdan fils (Paris),1832-05-17,texte,Nombre total de vues : 13022,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb344484501,17 mai 1832,https://gallica.bnf.fr/ark:/12148/bpt6k267345z,https://gallica.bnf.fr/ark:/12148/bpt6k267345z,1832,Bibliothèque nationale de France
variole,Rapport sur les vaccinations pratiquées en France ...,France. Comité central de vaccine. Auteur du texte,Imprimerie impériale (Paris),1832,texte,Nombre total de vues : 9788,fre,"Bibliothèque de l'Académie nationale de médecine, 2012-195998",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32848237p,1832,https://gallica.bnf.fr/ark:/12148/bpt6k6423456d,https://gallica.bnf.fr/ark:/12148/bpt6k6423456d,1832,"Bibliothèque de l'Académie nationale de médecine, 2012-195998"
choléra,"La France médicale : historique, scientifique, littéraire",,[s.n.] (Paris),1866-07-11,texte,,fre,"Bibliothèque de l'Académie nationale de médecine, 2015-115544",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34482790g,11 juillet 1866,https://gallica.bnf.fr/ark:/12148/bpt6k96094310,https://gallica.bnf.fr/ark:/12148/bpt6k96094310,1866,"Bibliothèque de l'Académie nationale de médecine, 2015-115544"
choléra,"Le Propagateur homœopathique, scientifique et littéraire / publié par une société de médecins, savants et d'hommes de lettres sous la direction du Dr Oriard",,[s.n.] (Paris),1857-07-30,texte,Nombre total de vues : 385,fre,"Bibliothèque nationale de France, département Sciences et techniques, FOL-T41-11",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328448210,30 juillet 1857,https://gallica.bnf.fr/ark:/12148/bpt6k5773764w,https://gallica.bnf.fr/ark:/12148/bpt6k5773764w,1857,"Bibliothèque nationale de France, département Sciences et techniques, FOL-T41-11"
épidémie,"Le Mercure aptésien : journal de l'arrondissement d'Apt : littérature, industrie, commerce, agriculture, sciences et arts",,J.-S. Jean (Apt),1854-08-20,texte,,fre,"Archives éditeur le Mercure aptésien, Collection Adolphe Jean",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32814302q,20 août 1854,https://gallica.bnf.fr/ark:/12148/bpt6k13096883,https://gallica.bnf.fr/ark:/12148/bpt6k13096883,1854,"Archives éditeur le Mercure aptésien, Collection Adolphe Jean"
contagion,Courrier des hôtels et Guide du commerce réunis : moniteur de l'exportation,,[s.n.] (Paris),1866-04-24,texte,Nombre total de vues : 8162,fre,"Bibliothèque nationale de France, département Littérature et art, V-12064",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32751020r,24 avril 1866,https://gallica.bnf.fr/ark:/12148/bpt6k6207235r,https://gallica.bnf.fr/ark:/12148/bpt6k6207235r,1866,"Bibliothèque nationale de France, département Littérature et art, V-12064"
typhus,Courrier du Midi : journal de l'Hérault,,[s.n.] (Montpellier),1837-02-21,texte,,fre,"Montpellier Méditerranée Métropole - Médiathèque centrale Emile Zola, 1497",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32751287k,21 février 1837,https://gallica.bnf.fr/ark:/12148/bpt6k1336824r,https://gallica.bnf.fr/ark:/12148/bpt6k1336824r,1837,"Montpellier Méditerranée Métropole - Médiathèque centrale Emile Zola, 1497"
choléra,"Journal de Savoie : feuille politique, religieuse, littéraire, et contenant ce qui intéresse l'agriculture et les arts",,[s.n.] (Chambéry),1835-09-19,texte,,fre,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LC9-124 (5)",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32798895c,19 septembre 1835,https://gallica.bnf.fr/ark:/12148/bd6t5734553n,https://gallica.bnf.fr/ark:/12148/bd6t5734553n,1835,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LC9-124"
contagion,Journal de médecine vétérinaire / publié à l'École de Lyon,,[s.n.] (Lyon),1867,texte,,fre,"VetAgro Sup, 8-T45-11",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327985272,1867,https://gallica.bnf.fr/ark:/12148/bpt6k9757957z,https://gallica.bnf.fr/ark:/12148/bpt6k9757957z,1867,"VetAgro Sup, 8-T45-11"
contagion,"Bulletin de la Société d'agriculture, sciences et arts de la Haute-Vienne : L'Agriculteur du Centre","Société d'agriculture, des sciences et des arts (Haute-Vienne). Auteur du texte",[s.n.] (Limoges),1865-10-01,texte,Nombre total de vues : 7525,fre,"Bibliothèque francophone multimédia de Limoges, 2009-32203",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34429419q,01 octobre 1865,https://gallica.bnf.fr/ark:/12148/bpt6k57347732,https://gallica.bnf.fr/ark:/12148/bpt6k57347732,1865,"Bibliothèque francophone multimédia de Limoges, 2009-32203"
contagion,Recueil de médecine vétérinaire,,Gabon (Paris),1847-06-01,texte,Nombre total de vues : 108111,fre,"Ecole nationale vétérinaire d'Alfort, 2012-67831",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb375835704,01 juin 1847,https://gallica.bnf.fr/ark:/12148/bpt6k6276413g,https://gallica.bnf.fr/ark:/12148/bpt6k6276413g,1847,"Ecole nationale vétérinaire d'Alfort, 2012-67831"
contagion,Courrier des hôtels et Guide du commerce réunis : moniteur de l'exportation,,[s.n.] (Paris),1866-05-26,texte,Nombre total de vues : 8162,fre,"Bibliothèque nationale de France, département Littérature et art, V-12064",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32751020r,26 mai 1866,https://gallica.bnf.fr/ark:/12148/bpt6k6207260t,https://gallica.bnf.fr/ark:/12148/bpt6k6207260t,1866,"Bibliothèque nationale de France, département Littérature et art, V-12064"
épidémie,Le Publicateur de l'arrondissement de Meaux : feuille d'annonces légales et avis divers,,[s.n.] (Meaux),1849-10-07,texte,,fre,"Archives départementales de Seine-et-Marne, PZ 17",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32845642n,07 octobre 1849,https://gallica.bnf.fr/ark:/12148/bd6t53918835g,https://gallica.bnf.fr/ark:/12148/bd6t53918835g,1849,"Archives départementales de Seine-et-Marne, PZ 17"
contagion,"Le Foyer des familles : magasin catholique illustré / M. Paul de Caux, directeur",,A. Le Clere et Cie (Paris),1862-10-04,texte,,fre,"Bibliothèque nationale de France, département Littérature et art, Z-4653",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32776943h,04 octobre 1862,https://gallica.bnf.fr/ark:/12148/bd6t5406488g,https://gallica.bnf.fr/ark:/12148/bd6t5406488g,1862,"Bibliothèque nationale de France, département Littérature et art, Z-4653"
choléra,"Courrier des théâtres : littérature, beaux-arts, sciences ...",,[s.n.] (Paris),1832-07-19,texte,,fre,"Bibliothèque nationale de France, département Littérature et art, Z-5398",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32751100d,19 juillet 1832,https://gallica.bnf.fr/ark:/12148/bd6t53887680,https://gallica.bnf.fr/ark:/12148/bd6t53887680,1832,"Bibliothèque nationale de France, département Littérature et art, Z-5398"
épidémie,"Annales scientifiques, littéraires et industrielles de l'Auvergne / publiées par l'Académie des sciences, belles-lettres et arts de Clermont-Ferrand ; sous la direction de M. H. Lecoq","Académie des sciences, belles-lettres et arts (Clermont-Ferrand). Auteur du texte",Thibaud-Landriot (Clermont-Ferrand),1858,texte,Nombre total de vues : 17786,fre,Bibliothèque nationale de France,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34519137s,1858,https://gallica.bnf.fr/ark:/12148/bpt6k229285m,https://gallica.bnf.fr/ark:/12148/bpt6k229285m,1858,Bibliothèque nationale de France
épidémie,"Compte-rendu des épidémies, des épizooties et des travaux des conseils d'hygiène du Morbihan... / par le Dr Alfred Fouquet,...",,Impr. de J.-M. Galles (Vannes),1865,texte,Nombre total de vues : 536,fre,"Bibliothèque nationale de France, département Sciences et techniques, 8-TC49-27",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb437506014,1865,https://gallica.bnf.fr/ark:/12148/bpt6k6486250t,https://gallica.bnf.fr/ark:/12148/bpt6k6486250t,1865,"Bibliothèque nationale de France, département Sciences et techniques, 8-TC49-27"
typhus,"Recueil de mémoires de médecine, de chirurgie et de pharmacie militaires / [publié par ordre du Ministre de la guerre]",France. Ministère de la guerre (1791-1936). Auteur du texte,Mme Huzard (Paris),1859,texte,,fre,"Bibliothèque nationale de France, département Sciences et techniques, 8-T38-4",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34423334w,1859,https://gallica.bnf.fr/ark:/12148/bd6t53966869,https://gallica.bnf.fr/ark:/12148/bd6t53966869,1859,"Bibliothèque nationale de France, département Sciences et techniques, 8-T38-4"
contagion,"La Plage : feuille trouvillaise [""puis"" marine, commerce, agriculture, littérature, sciences, arts ""puis"" annonces judiciaires, marine, commerce... ""puis"" journal politique, annonces judiciaires et légales, réclames, littérature, sciences et arts, marine, commerce, agriculture]",,[s.n.] (Trouville-sur-Mer),1865-10-08,texte,,fre,"Bibliothèque nationale de France, département Droit, économie, politique, JO-2921",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32840098d,08 octobre 1865,https://gallica.bnf.fr/ark:/12148/bpt6k4514789p,https://gallica.bnf.fr/ark:/12148/bpt6k4514789p,1865,"Bibliothèque nationale de France, département Droit, économie, politique, JO-2921"
épidémie,Gazette nationale ou le Moniteur universel,France. Auteur du texte,[s.n.] (Paris),1832-05-13,texte,,fre,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-113",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34452336z,13 mai 1832,https://gallica.bnf.fr/ark:/12148/bpt6k44263807,https://gallica.bnf.fr/ark:/12148/bpt6k44263807,1832,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-113"
